id_pedido,id_cliente,data_compra,produto_categoria,quantidade,preco_unitario,regiao_entrega
olist_ord_03340,olist_usr_55474,2026-03-05 00:00:00,informatica_acessorios,2,389.0,Sul
olist_ord_03341,olist_usr_46388,DATA_INVALIDA_SISTEMA,informatica_acessorios,2,389.0,Nordeste
olist_ord_03342,olist_usr_86167,2026-06-17 00:00:00,informatica_acessorios,3,389.0,Sudeste
olist_ord_03343,olist_usr_84667,2026-04-01 00:00:00,utilidades_domesticas,5,59.9,Sul
olist_ord_03344,olist_usr_89843,2026-05-22 00:00:00,moveis_decoracao,2,189.9,Norte
olist_ord_03345,olist_usr_13709,2026-02-11 00:00:00,beleza_saude,1,129.9,Centro-Oeste
olist_ord_03346,olist_usr_58754,2026-02-08 00:00:00,utilidades_domesticas,4,59.9,Centro-Oeste
olist_ord_03347,olist_usr_96257,2026-01-02 00:00:00,utilidades_domesticas,2,59.9,  Sul 
olist_ord_03348,olist_usr_15094,2026-03-22 00:00:00,beleza_saude,5,129.9,  Nordeste 
olist_ord_03349,olist_usr_19415,2026-01-01 00:00:00,informatica_acessorios,3,389.0,Centro-Oeste
olist_ord_03350,olist_usr_58846,2026-04-19 00:00:00,relogios_presentes,1,420.0,Centro-Oeste
olist_ord_03351,olist_usr_89066,2026-06-09 00:00:00,beleza_saude,3,129.9,Centro-Oeste
olist_ord_03352,olist_usr_17472,2026-05-05 00:00:00,moveis_decoracao,4,189.9,Centro-Oeste
olist_ord_03353,olist_usr_73730,2026-03-05 00:00:00,cama_mesa_banho,82,95.5,Sul
olist_ord_03354,olist_usr_46131,2026-06-08 00:00:00,cama_mesa_banho,2,95.5,Sudeste
olist_ord_03355,olist_usr_94943,DATA_INVALIDA_SISTEMA,automotivo,5,249.0,Sudeste
olist_ord_03356,olist_usr_93737,2026-03-19 00:00:00,automotivo,2,249.0,Nordeste
olist_ord_03357,olist_usr_37948,2026-04-21 00:00:00,utilidades_domesticas,1,59.9,Norte
olist_ord_03358,olist_usr_56908,2026-05-22 00:00:00,cama_mesa_banho,4,95.5,Sudeste
olist_ord_03359,olist_usr_59835,2026-01-16 00:00:00,relogios_presentes,3,420.0,Norte
olist_ord_03360,olist_usr_33115,2026-02-23 00:00:00,informatica_acessorios,4,389.0,Sudeste
olist_ord_03361,olist_usr_37961,2026-05-21 00:00:00,moveis_decoracao,2,189.9,Sudeste
olist_ord_03362,olist_usr_57083,2026-05-04 00:00:00,automotivo,3,249.0,Nordeste
olist_ord_03363,olist_usr_69417,2026-03-21 00:00:00,relogios_presentes,5,420.0,Centro-Oeste
olist_ord_03364,olist_usr_62062,2026-03-20 00:00:00,moveis_decoracao,4,189.9,Nordeste
olist_ord_03365,olist_usr_57182,2026-06-08 00:00:00,   moveis_decoracao   ,3,189.9,Sudeste
olist_ord_03366,olist_usr_12017,2026-05-29 00:00:00,informatica_acessorios,3,389.0,Centro-Oeste
olist_ord_03367,olist_usr_14223,2026-05-07 00:00:00,utilidades_domesticas,3,59.9,Centro-Oeste
olist_ord_03368,olist_usr_71852,2026-06-07 00:00:00,cama_mesa_banho,64,95.5,Centro-Oeste
olist_ord_03369,olist_usr_60509,2026-01-23 00:00:00,   informatica_acessorios   ,4,389.0,Norte
olist_ord_03370,olist_usr_33075,2026-02-07 00:00:00,relogios_presentes,3,420.0,Sudeste
olist_ord_03371,olist_usr_16531,2026-06-06 00:00:00,utilidades_domesticas,4,59.9,Sul
olist_ord_03372,olist_usr_14666,2026-03-18 00:00:00,relogios_presentes,3,420.0,Nordeste
olist_ord_03373,olist_usr_99317,2026-02-01 00:00:00,   utilidades_domesticas   ,5,59.9,Norte
olist_ord_03374,olist_usr_54023,2026-04-22 00:00:00,automotivo,5,249.0,Nordeste
olist_ord_03375,olist_usr_45236,2026-04-16 00:00:00,relogios_presentes,5,420.0,Sul
olist_ord_03376,olist_usr_50059,2026-04-01 00:00:00,informatica_acessorios,2,389.0,Centro-Oeste
olist_ord_03377,olist_usr_50023,2026-04-08 00:00:00,utilidades_domesticas,3,59.9,Sul
olist_ord_03378,olist_usr_14236,2026-02-14 00:00:00,utilidades_domesticas,2,59.9,Nordeste
olist_ord_03379,olist_usr_77475,2026-02-18 00:00:00,moveis_decoracao,4,189.9,Sul
olist_ord_03380,,2026-06-10 00:00:00,moveis_decoracao,2,189.9,Sudeste
olist_ord_03381,olist_usr_42818,2026-01-04 00:00:00,beleza_saude,4,129.9,Sul
olist_ord_03382,olist_usr_91462,2026-05-26 00:00:00,relogios_presentes,4,420.0,Sudeste
olist_ord_03383,olist_usr_40100,2026-03-05 00:00:00,moveis_decoracao,4,189.9,Sul
olist_ord_03384,olist_usr_76896,2026-06-05 00:00:00,beleza_saude,2,129.9,Sudeste
olist_ord_03385,olist_usr_54696,2026-04-18 00:00:00,automotivo,3,249.0,Sudeste
olist_ord_03386,olist_usr_87530,2026-05-01 00:00:00,automotivo,2,249.0,Sul
olist_ord_03387,olist_usr_34941,2026-03-31 00:00:00,moveis_decoracao,3,189.9,Norte
olist_ord_03388,olist_usr_69347,2026-02-25 00:00:00,relogios_presentes,3,420.0,Centro-Oeste
olist_ord_03389,olist_usr_86629,2026-01-20 00:00:00,   utilidades_domesticas   ,4,59.9,Centro-Oeste
olist_ord_03390,olist_usr_43025,2026-03-18 00:00:00,cama_mesa_banho,2,95.5,  Centro-Oeste 
olist_ord_03391,olist_usr_21651,2026-06-11 00:00:00,   relogios_presentes   ,3,420.0,Sudeste
olist_ord_03392,olist_usr_93254,2026-03-28 00:00:00,   informatica_acessorios   ,5,389.0,  Centro-Oeste 
olist_ord_03393,olist_usr_59823,2026-05-18 00:00:00,   automotivo   ,3,249.0,Sudeste
olist_ord_03394,olist_usr_58122,2026-04-25 00:00:00,moveis_decoracao,5,189.9,Norte
olist_ord_03395,olist_usr_23589,2026-04-04 00:00:00,moveis_decoracao,2,189.9,Sul
olist_ord_03396,olist_usr_49768,2026-05-30 00:00:00,utilidades_domesticas,2,59.9,Sul
olist_ord_03397,olist_usr_74986,2026-05-13 00:00:00,informatica_acessorios,2,389.0,Sudeste
olist_ord_03398,olist_usr_95558,2026-06-21 00:00:00,utilidades_domesticas,3,59.9,Sudeste
olist_ord_03399,olist_usr_10234,2026-04-24 00:00:00,informatica_acessorios,1,389.0,Norte
olist_ord_03400,olist_usr_82370,2026-01-09 00:00:00,cama_mesa_banho,3,95.5,  Centro-Oeste 
olist_ord_03401,olist_usr_25055,2026-02-12 00:00:00,   automotivo   ,3,249.0,Norte
olist_ord_03402,olist_usr_78743,2026-01-04 00:00:00,moveis_decoracao,4,189.9,Sul
olist_ord_03403,olist_usr_12400,2026-06-19 00:00:00,moveis_decoracao,4,189.9,Sul
olist_ord_03404,olist_usr_85145,2026-03-06 00:00:00,cama_mesa_banho,3,95.5,Centro-Oeste
olist_ord_03405,olist_usr_97009,2026-04-08 00:00:00,beleza_saude,5,129.9,  Sul 
olist_ord_03406,olist_usr_99471,2026-06-18 00:00:00,   automotivo   ,4,249.0,Sudeste
olist_ord_03407,olist_usr_64157,2026-02-24 00:00:00,utilidades_domesticas,3,59.9,Sul
olist_ord_03408,olist_usr_99410,2026-05-26 00:00:00,cama_mesa_banho,1,95.5,Nordeste
olist_ord_03409,olist_usr_70598,2026-05-24 00:00:00,utilidades_domesticas,5,59.9,Centro-Oeste
olist_ord_03410,olist_usr_35015,2026-03-28 00:00:00,relogios_presentes,2,420.0,Centro-Oeste
olist_ord_03411,olist_usr_89720,2026-06-23 00:00:00,moveis_decoracao,3,189.9,  Centro-Oeste 
olist_ord_03412,olist_usr_76186,2026-06-13 00:00:00,   utilidades_domesticas   ,3,59.9,Nordeste
olist_ord_03413,olist_usr_74430,2026-03-31 00:00:00,informatica_acessorios,5,389.0,Norte
olist_ord_03414,olist_usr_59185,2026-02-13 00:00:00,utilidades_domesticas,4,59.9,Sudeste
olist_ord_03415,olist_usr_72306,2026-01-05 00:00:00,   relogios_presentes   ,4,420.0,Centro-Oeste
olist_ord_03416,olist_usr_29416,2026-01-29 00:00:00,automotivo,4,249.0,Sul
olist_ord_03417,olist_usr_88655,2026-05-06 00:00:00,moveis_decoracao,-2,189.9,Sudeste
olist_ord_03418,olist_usr_83180,2026-01-04 00:00:00,cama_mesa_banho,5,95.5,Sul
olist_ord_03419,olist_usr_60262,2026-04-09 00:00:00,relogios_presentes,5,420.0,Sudeste
olist_ord_03420,olist_usr_84189,2026-02-18 00:00:00,moveis_decoracao,4,189.9,Sudeste
olist_ord_03421,olist_usr_89952,2026-03-26 00:00:00,   utilidades_domesticas   ,4,59.9,Sul
olist_ord_03422,olist_usr_63662,2026-05-16 00:00:00,automotivo,1,249.0,Sul
olist_ord_03423,olist_usr_77410,2026-05-02 00:00:00,   beleza_saude   ,1,129.9,Sudeste
olist_ord_03424,olist_usr_62191,2026-06-29 00:00:00,automotivo,3,249.0,Centro-Oeste
olist_ord_03425,olist_usr_85965,2026-04-26 00:00:00,beleza_saude,3,129.9,  Sul 
olist_ord_03426,olist_usr_22213,2026-05-29 00:00:00,informatica_acessorios,5,389.0,Nordeste
olist_ord_03427,olist_usr_58987,2026-06-04 00:00:00,automotivo,5,249.0,Nordeste
olist_ord_03428,olist_usr_93176,2026-06-15 00:00:00,   moveis_decoracao   ,2,189.9,Sudeste
olist_ord_03429,olist_usr_69783,2026-05-13 00:00:00,beleza_saude,2,129.9,Norte
olist_ord_03430,olist_usr_71353,2026-03-26 00:00:00,   cama_mesa_banho   ,1,95.5,Sudeste
olist_ord_03431,olist_usr_25802,2026-03-02 00:00:00,moveis_decoracao,3,189.9,Sudeste
olist_ord_03432,olist_usr_91658,2026-05-16 00:00:00,cama_mesa_banho,1,95.5,Centro-Oeste
olist_ord_03433,olist_usr_70646,2026-03-27 00:00:00,automotivo,1,249.0,Centro-Oeste
olist_ord_03434,olist_usr_97189,2026-01-18 00:00:00,cama_mesa_banho,3,95.5,Norte
olist_ord_03435,olist_usr_53671,2026-05-12 00:00:00,beleza_saude,2,129.9,Norte
olist_ord_03436,olist_usr_99637,2026-01-04 00:00:00,moveis_decoracao,3,189.9,Norte
olist_ord_03437,olist_usr_76945,2026-06-14 00:00:00,utilidades_domesticas,4,59.9,Norte
olist_ord_03438,olist_usr_53388,2026-05-07 00:00:00,   relogios_presentes   ,4,420.0,Norte
olist_ord_03439,olist_usr_44600,2026-05-23 00:00:00,beleza_saude,4,129.9,Sudeste
olist_ord_03440,olist_usr_93944,2026-06-15 00:00:00,beleza_saude,5,129.9,Sudeste
olist_ord_03441,olist_usr_70690,2026-06-04 00:00:00,utilidades_domesticas,2,59.9,Nordeste
olist_ord_03442,olist_usr_15736,2026-02-17 00:00:00,moveis_decoracao,2,189.9,Nordeste
olist_ord_03443,olist_usr_80529,2026-02-15 00:00:00,moveis_decoracao,5,189.9,Sul
olist_ord_03444,olist_usr_53871,2026-02-15 00:00:00,automotivo,1,249.0,Sudeste
olist_ord_03445,olist_usr_57165,2026-02-17 00:00:00,cama_mesa_banho,4,95.5,Norte
olist_ord_03446,olist_usr_66786,2026-04-30 00:00:00,automotivo,4,249.0,Sul
olist_ord_03447,olist_usr_41247,2026-05-12 00:00:00,utilidades_domesticas,1,59.9,Centro-Oeste
olist_ord_03448,olist_usr_38821,2026-01-19 00:00:00,automotivo,3,249.0,Sudeste
olist_ord_03449,olist_usr_13213,2026-01-19 00:00:00,   utilidades_domesticas   ,3,59.9,Nordeste
olist_ord_03450,olist_usr_39495,2026-02-11 00:00:00,moveis_decoracao,2,189.9,Sudeste
olist_ord_03451,olist_usr_81744,2026-04-02 00:00:00,   cama_mesa_banho   ,5,95.5,  Sudeste 
olist_ord_03452,olist_usr_19644,2026-01-05 00:00:00,automotivo,2,249.0,Sudeste
olist_ord_03453,olist_usr_16453,2026-02-17 00:00:00,beleza_saude,3,129.9,  Sudeste 
olist_ord_03454,olist_usr_86629,2026-06-02 00:00:00,informatica_acessorios,77,389.0,  Centro-Oeste 
olist_ord_03455,,2026-01-26 00:00:00,relogios_presentes,2,420.0,Nordeste
olist_ord_03456,olist_usr_66480,2026-03-15 00:00:00,beleza_saude,4,129.9,Sudeste
olist_ord_03457,olist_usr_75841,2026-04-19 00:00:00,moveis_decoracao,4,189.9,Centro-Oeste
olist_ord_03458,olist_usr_42021,2026-05-15 00:00:00,relogios_presentes,1,420.0,Sul
olist_ord_03459,olist_usr_27958,2026-06-21 00:00:00,informatica_acessorios,3,389.0,Sudeste
olist_ord_03460,olist_usr_76408,2026-03-28 00:00:00,informatica_acessorios,4,389.0,Centro-Oeste
olist_ord_03461,olist_usr_51128,2026-06-04 00:00:00,   cama_mesa_banho   ,4,95.5,Norte
olist_ord_03462,olist_usr_97498,2026-06-19 00:00:00,relogios_presentes,5,420.0,Sul
olist_ord_03463,olist_usr_52563,2026-03-14 00:00:00,cama_mesa_banho,2,95.5,Nordeste
olist_ord_03464,olist_usr_27414,2026-02-25 00:00:00,beleza_saude,3,129.9,Sudeste
olist_ord_03465,olist_usr_85462,2026-05-11 00:00:00,utilidades_domesticas,2,59.9,Sudeste
olist_ord_03466,olist_usr_65883,2026-05-06 00:00:00,utilidades_domesticas,3,59.9,Centro-Oeste
olist_ord_03467,olist_usr_47210,2026-05-21 00:00:00,   utilidades_domesticas   ,4,59.9,Nordeste
olist_ord_03468,olist_usr_25290,2026-02-28 00:00:00,relogios_presentes,5,420.0,Norte
olist_ord_03469,olist_usr_13667,2026-02-07 00:00:00,   utilidades_domesticas   ,2,59.9,Sul
olist_ord_03470,olist_usr_27660,2026-03-26 00:00:00,beleza_saude,4,129.9,Nordeste
olist_ord_03471,olist_usr_82089,2026-03-24 00:00:00,cama_mesa_banho,3,95.5,  Sudeste 
olist_ord_03472,olist_usr_92462,2026-03-27 00:00:00,relogios_presentes,2,420.0,  Centro-Oeste 
olist_ord_03473,olist_usr_67698,2026-01-01 00:00:00,cama_mesa_banho,2,95.5,  Norte 
olist_ord_03474,olist_usr_14808,2026-06-27 00:00:00,relogios_presentes,4,420.0,Centro-Oeste
olist_ord_03475,olist_usr_50499,2026-05-17 00:00:00,cama_mesa_banho,2,95.5,Sul
olist_ord_03476,olist_usr_38015,2026-05-08 00:00:00,informatica_acessorios,5,389.0,Nordeste
olist_ord_03477,olist_usr_43351,2026-02-22 00:00:00,cama_mesa_banho,5,95.5,Centro-Oeste
olist_ord_03478,olist_usr_59662,2026-03-29 00:00:00,utilidades_domesticas,4,59.9,Centro-Oeste
olist_ord_03479,olist_usr_84674,2026-05-18 00:00:00,informatica_acessorios,3,389.0,Sudeste
olist_ord_03480,olist_usr_46241,2026-03-25 00:00:00,cama_mesa_banho,4,95.5,Centro-Oeste
olist_ord_03481,olist_usr_11198,2026-03-18 00:00:00,relogios_presentes,5,420.0,Norte
olist_ord_03482,olist_usr_22113,2026-01-29 00:00:00,   relogios_presentes   ,1,420.0,Nordeste
olist_ord_03483,olist_usr_48639,2026-02-05 00:00:00,relogios_presentes,1,420.0,Sul
olist_ord_03484,olist_usr_74036,2026-01-27 00:00:00,moveis_decoracao,2,189.9,Centro-Oeste
olist_ord_03485,olist_usr_95223,2026-05-26 00:00:00,beleza_saude,2,129.9,Norte
olist_ord_03486,olist_usr_77983,2026-01-18 00:00:00,relogios_presentes,1,420.0,Sul
olist_ord_03487,olist_usr_84944,2026-04-28 00:00:00,informatica_acessorios,5,389.0,Norte
olist_ord_03488,olist_usr_27674,2026-05-17 00:00:00,relogios_presentes,2,420.0,Centro-Oeste
olist_ord_03489,olist_usr_22413,2026-03-08 00:00:00,moveis_decoracao,4,189.9,Centro-Oeste
olist_ord_03490,olist_usr_64986,2026-05-15 00:00:00,utilidades_domesticas,4,59.9,  Nordeste 
olist_ord_03491,olist_usr_57937,2026-02-27 00:00:00,   informatica_acessorios   ,5,389.0,Sudeste
olist_ord_03492,olist_usr_83085,2026-01-30 00:00:00,moveis_decoracao,2,189.9,Norte
olist_ord_03493,olist_usr_33071,2026-03-14 00:00:00,utilidades_domesticas,4,59.9,Sudeste
olist_ord_03494,olist_usr_84229,2026-05-03 00:00:00,automotivo,2,249.0,Sudeste
olist_ord_03495,olist_usr_53831,2026-03-23 00:00:00,automotivo,2,249.0,Sul
olist_ord_03496,olist_usr_92306,2026-01-17 00:00:00,informatica_acessorios,4,389.0,Sul
olist_ord_03497,olist_usr_51371,2026-05-14 00:00:00,   cama_mesa_banho   ,1,95.5,Norte
olist_ord_03498,olist_usr_77542,2026-02-08 00:00:00,beleza_saude,4,129.9,Sudeste
olist_ord_03499,olist_usr_15213,2026-06-02 00:00:00,beleza_saude,5,129.9,Nordeste
olist_ord_03500,olist_usr_73815,2026-06-19 00:00:00,moveis_decoracao,3,189.9,Sudeste
olist_ord_03501,olist_usr_61299,2026-06-19 00:00:00,   utilidades_domesticas   ,4,59.9,Sul
olist_ord_03502,olist_usr_46636,2026-02-28 00:00:00,beleza_saude,2,129.9,Sudeste
olist_ord_03503,olist_usr_73948,2026-04-12 00:00:00,utilidades_domesticas,2,59.9,Centro-Oeste
olist_ord_03504,olist_usr_85066,2026-02-07 00:00:00,utilidades_domesticas,4,59.9,Centro-Oeste
olist_ord_03505,olist_usr_57128,2026-06-08 00:00:00,moveis_decoracao,3,189.9,Nordeste
olist_ord_03506,olist_usr_82173,2026-06-06 00:00:00,moveis_decoracao,4,189.9,Norte
olist_ord_03507,olist_usr_59504,2026-04-14 00:00:00,moveis_decoracao,3,189.9,Sudeste
olist_ord_03508,olist_usr_80500,2026-01-09 00:00:00,beleza_saude,3,129.9,Centro-Oeste
olist_ord_03509,olist_usr_62340,2026-01-01 00:00:00,automotivo,5,249.0,Norte
olist_ord_03510,olist_usr_44070,2026-04-12 00:00:00,moveis_decoracao,2,189.9,Centro-Oeste
olist_ord_03511,olist_usr_83285,2026-03-28 00:00:00,   beleza_saude   ,2,129.9,Norte
olist_ord_03512,olist_usr_76382,2026-05-03 00:00:00,moveis_decoracao,3,189.9,Norte
olist_ord_03513,olist_usr_88926,2026-02-16 00:00:00,relogios_presentes,2,420.0,Centro-Oeste
olist_ord_03514,olist_usr_89271,2026-03-17 00:00:00,   utilidades_domesticas   ,1,59.9,Sul
olist_ord_03515,olist_usr_99441,2026-01-10 00:00:00,moveis_decoracao,3,189.9,  Norte 
olist_ord_03516,olist_usr_24876,2026-05-24 00:00:00,informatica_acessorios,2,389.0,Sudeste
olist_ord_03517,olist_usr_89503,2026-06-24 00:00:00,   utilidades_domesticas   ,1,59.9,Centro-Oeste
olist_ord_03518,olist_usr_61676,2026-02-12 00:00:00,   utilidades_domesticas   ,5,59.9,Sul
olist_ord_03519,olist_usr_28262,2026-06-01 00:00:00,moveis_decoracao,2,189.9,Centro-Oeste
olist_ord_03520,olist_usr_95550,2026-05-16 00:00:00,automotivo,1,249.0,Nordeste
olist_ord_03521,olist_usr_34054,2026-03-16 00:00:00,cama_mesa_banho,4,95.5,  Sudeste 
olist_ord_03522,olist_usr_33051,2026-04-15 00:00:00,automotivo,4,249.0,Nordeste
olist_ord_03523,olist_usr_38385,2026-01-26 00:00:00,moveis_decoracao,1,189.9,  Norte 
olist_ord_03524,olist_usr_45587,2026-01-07 00:00:00,utilidades_domesticas,3,59.9,  Norte 
olist_ord_03525,olist_usr_65131,2026-03-20 00:00:00,informatica_acessorios,3,389.0,Nordeste
olist_ord_03526,olist_usr_37653,2026-01-15 00:00:00,utilidades_domesticas,2,59.9,Nordeste
olist_ord_03527,olist_usr_54790,2026-06-25 00:00:00,   automotivo   ,4,249.0,Norte
olist_ord_03528,olist_usr_52018,2026-05-11 00:00:00,informatica_acessorios,3,389.0,Sul
olist_ord_03529,olist_usr_70992,2026-05-24 00:00:00,beleza_saude,3,129.9,Sudeste
olist_ord_03530,olist_usr_64840,2026-03-30 00:00:00,relogios_presentes,4,420.0,Centro-Oeste
olist_ord_03531,olist_usr_95184,2026-04-07 00:00:00,utilidades_domesticas,5,59.9,Nordeste
olist_ord_03532,olist_usr_97943,2026-05-22 00:00:00,moveis_decoracao,3,189.9,Sudeste
olist_ord_03533,olist_usr_54561,2026-01-03 00:00:00,beleza_saude,1,129.9,Centro-Oeste
olist_ord_03534,olist_usr_92594,2026-03-14 00:00:00,relogios_presentes,2,420.0,Centro-Oeste
olist_ord_03535,olist_usr_20070,2026-01-31 00:00:00,   moveis_decoracao   ,3,189.9,Nordeste
olist_ord_03536,olist_usr_49025,2026-04-29 00:00:00,cama_mesa_banho,3,95.5,Sul
olist_ord_03537,olist_usr_43779,2026-03-16 00:00:00,moveis_decoracao,5,189.9,Sul
olist_ord_03538,olist_usr_26616,2026-01-17 00:00:00,informatica_acessorios,1,389.0,Sudeste
olist_ord_03539,olist_usr_10797,2026-06-26 00:00:00,informatica_acessorios,2,389.0,Sudeste
olist_ord_03540,olist_usr_49889,2026-01-03 00:00:00,cama_mesa_banho,3,95.5,Norte
olist_ord_03541,olist_usr_74390,2026-05-03 00:00:00,beleza_saude,2,129.9,Sul
olist_ord_03542,olist_usr_23594,2026-02-24 00:00:00,relogios_presentes,4,420.0,Sudeste
olist_ord_03543,olist_usr_57754,2026-04-21 00:00:00,moveis_decoracao,3,189.9,Norte
olist_ord_03544,olist_usr_63639,2026-04-10 00:00:00,   informatica_acessorios   ,3,389.0,Centro-Oeste
olist_ord_03545,olist_usr_83226,2026-02-09 00:00:00,beleza_saude,4,129.9,Sudeste
olist_ord_03546,olist_usr_22669,2026-05-02 00:00:00,cama_mesa_banho,5,95.5,Norte
olist_ord_03547,olist_usr_94509,2026-02-09 00:00:00,automotivo,3,249.0,Sul
olist_ord_03548,olist_usr_31085,2026-01-30 00:00:00,utilidades_domesticas,2,59.9,Centro-Oeste
olist_ord_03549,olist_usr_38787,2026-01-25 00:00:00,   automotivo   ,1,249.0,Sudeste
olist_ord_03550,olist_usr_34051,2026-01-07 00:00:00,automotivo,2,249.0,Sul
olist_ord_03551,olist_usr_65566,2026-04-02 00:00:00,informatica_acessorios,5,389.0,Centro-Oeste
olist_ord_03552,olist_usr_60615,2026-04-15 00:00:00,cama_mesa_banho,1,95.5,Nordeste
olist_ord_03553,olist_usr_87090,2026-06-27 00:00:00,moveis_decoracao,2,189.9,Sul
olist_ord_03554,olist_usr_62262,2026-05-03 00:00:00,automotivo,2,249.0,Nordeste
olist_ord_03555,olist_usr_47639,2026-03-22 00:00:00,automotivo,4,249.0,Sudeste
olist_ord_03556,,2026-04-06 00:00:00,relogios_presentes,5,420.0,Norte
olist_ord_03557,olist_usr_15289,2026-01-01 00:00:00,   informatica_acessorios   ,4,389.0,  Sudeste 
olist_ord_03558,olist_usr_34744,2026-04-01 00:00:00,informatica_acessorios,1,389.0,Sul
olist_ord_03559,olist_usr_27945,2026-06-21 00:00:00,moveis_decoracao,4,189.9,Nordeste
olist_ord_03560,olist_usr_99779,2026-06-26 00:00:00,utilidades_domesticas,5,59.9,Nordeste
olist_ord_03561,olist_usr_66964,2026-01-07 00:00:00,beleza_saude,3,129.9,Centro-Oeste
olist_ord_03562,olist_usr_34227,2026-04-30 00:00:00,relogios_presentes,3,420.0,  Sudeste 
olist_ord_03563,olist_usr_92494,2026-05-11 00:00:00,informatica_acessorios,1,389.0,Sudeste
olist_ord_03564,,2026-04-04 00:00:00,relogios_presentes,3,420.0,Sul
olist_ord_03565,olist_usr_55530,2026-05-09 00:00:00,informatica_acessorios,4,389.0,Nordeste
olist_ord_03566,olist_usr_63168,2026-06-28 00:00:00,relogios_presentes,1,420.0,Sul
olist_ord_03567,olist_usr_86086,2026-04-08 00:00:00,cama_mesa_banho,5,95.5,  Sul 
olist_ord_03568,olist_usr_75095,2026-06-15 00:00:00,automotivo,1,249.0,Nordeste
olist_ord_03569,olist_usr_79560,2026-02-12 00:00:00,   informatica_acessorios   ,1,389.0,  Sul 
olist_ord_03570,olist_usr_41772,2026-02-22 00:00:00,relogios_presentes,2,420.0,Nordeste
olist_ord_03571,olist_usr_18722,2026-06-10 00:00:00,beleza_saude,2,129.9,Sul
olist_ord_03572,olist_usr_60142,2026-04-12 00:00:00,cama_mesa_banho,1,95.5,Norte
olist_ord_03573,olist_usr_77656,2026-05-19 00:00:00,cama_mesa_banho,3,95.5,Sul
olist_ord_03574,olist_usr_96884,2026-06-29 00:00:00,beleza_saude,2,129.9,Sul
olist_ord_03575,olist_usr_15877,2026-01-01 00:00:00,relogios_presentes,5,420.0,Norte
olist_ord_03576,olist_usr_28904,2026-01-14 00:00:00,moveis_decoracao,4,189.9,Sudeste
olist_ord_03577,olist_usr_96328,2026-05-02 00:00:00,beleza_saude,2,129.9,Nordeste
olist_ord_03578,olist_usr_92871,2026-01-21 00:00:00,relogios_presentes,1,420.0,Centro-Oeste
olist_ord_03579,olist_usr_90195,2026-02-03 00:00:00,beleza_saude,3,129.9,Norte
olist_ord_03580,olist_usr_39684,2026-04-15 00:00:00,beleza_saude,4,129.9,Sudeste
olist_ord_03581,olist_usr_76500,2026-01-14 00:00:00,informatica_acessorios,2,389.0,Sul
olist_ord_03582,olist_usr_44902,2026-06-17 00:00:00,relogios_presentes,3,420.0,Sudeste
olist_ord_03583,olist_usr_63606,2026-05-02 00:00:00,moveis_decoracao,3,189.9,  Norte 
olist_ord_03584,olist_usr_45571,2026-06-12 00:00:00,automotivo,3,249.0,  Sul 
olist_ord_03585,olist_usr_79447,2026-06-19 00:00:00,informatica_acessorios,1,389.0,Sudeste
olist_ord_03586,olist_usr_86752,2026-03-23 00:00:00,beleza_saude,5,129.9,  Centro-Oeste 
olist_ord_03587,olist_usr_76944,2026-05-28 00:00:00,automotivo,3,249.0,Nordeste
olist_ord_03588,olist_usr_97157,2026-03-01 00:00:00,utilidades_domesticas,4,59.9,Nordeste
olist_ord_03589,olist_usr_96513,2026-05-17 00:00:00,automotivo,2,249.0,Norte
olist_ord_03590,olist_usr_88731,2026-04-25 00:00:00,beleza_saude,4,129.9,Sul
olist_ord_03591,olist_usr_53938,2026-02-02 00:00:00,beleza_saude,1,129.9,Sul
olist_ord_03592,olist_usr_67203,2026-02-18 00:00:00,relogios_presentes,1,420.0,Nordeste
olist_ord_03593,olist_usr_67805,2026-01-04 00:00:00,relogios_presentes,4,420.0,Sudeste
olist_ord_03594,olist_usr_82649,2026-05-03 00:00:00,informatica_acessorios,5,389.0,Sul
olist_ord_03595,olist_usr_50910,2026-06-25 00:00:00,moveis_decoracao,1,189.9,Centro-Oeste
olist_ord_03596,olist_usr_32761,2026-01-16 00:00:00,informatica_acessorios,1,389.0,Centro-Oeste
olist_ord_03597,olist_usr_34992,2026-06-24 00:00:00,cama_mesa_banho,4,95.5,Sul
olist_ord_03598,olist_usr_89314,2026-01-26 00:00:00,beleza_saude,1,129.9,Sul
olist_ord_03599,olist_usr_97521,2026-03-11 00:00:00,automotivo,5,249.0,Nordeste
olist_ord_03600,olist_usr_65448,2026-02-06 00:00:00,utilidades_domesticas,5,59.9,Norte
olist_ord_03601,olist_usr_79903,2026-05-30 00:00:00,beleza_saude,5,129.9,Nordeste
olist_ord_03602,olist_usr_55447,2026-01-07 00:00:00,beleza_saude,2,129.9,  Norte 
olist_ord_03603,olist_usr_20786,2026-06-19 00:00:00,informatica_acessorios,5,389.0,Centro-Oeste
olist_ord_03604,olist_usr_52706,2026-01-30 00:00:00,utilidades_domesticas,5,59.9,Norte
olist_ord_03605,olist_usr_86587,2026-03-15 00:00:00,utilidades_domesticas,2,59.9,Nordeste
olist_ord_03606,olist_usr_25611,2026-05-01 00:00:00,utilidades_domesticas,3,59.9,Sul
olist_ord_03607,olist_usr_14490,2026-01-06 00:00:00,informatica_acessorios,1,389.0,Norte
olist_ord_03608,olist_usr_60004,2026-01-24 00:00:00,beleza_saude,5,129.9,Nordeste
